id,company_id,company,sector_id,country_id,sector,country,Close,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
328,364,BNTX,5,14,Healthcare,Germany,447.23,154.1387793,130.9036446,152.4043159,151.0827159,128.635495,149.2066506,152.4910711,142.1083486,149.8955337,153.1721437,147.6854964,160.0877121,156.3939469,152.1659225,155.1065745,144.032823,163.4959676,145.4399252,159.4676573,130.6424061,145.2999627,134.658201,153.8988131,128.1360231,138.0088907,147.2755786,142.7994576,172.7145662,137.6671215,152.7778336,140.2888227,147.9371783,145.0841478,153.7270222,149.692794,146.5992509,162.0078281,158.3746676,148.8110076,150.0795336,155.9409914,142.831206,156.6736987,143.8099439,131.7199615,159.3257088,164.0072619,139.2985157,154.7385348,144.680721,150.6537783,151.2195062,151.0858614,147.9274485,151.5319261,157.8426208,157.7997697,156.1677491,146.8935973,148.0452324
329,365,BOLT,5,35,Healthcare,United States,39.93,1.744752915,2.65289629,2.620061029,1.817265976,3.099973489,2.386901076,2.66623686,3.270415774,2.5477348,3.207591153,1.673827919,2.829952037,4.210509788,3.888560011,3.645782572,3.514937762,3.534729359,4.87451867,5.253242477,4.315272625,5.278640196,4.011382391,4.715188073,4.805765436,2.901668982,5.79712613,4.71470017,3.21857551,4.73139775,3.611644849,3.817219702,1.504914198,4.226108991,4.703028584,2.740072613,2.774767854,3.577151909,3.251987924,3.417580931,2.506108364,1.575874895,2.972767125,3.662421247,0.939965047,3.387707597,2.335452028,3.89805686,1.364414863,1.878591188,2.889863521,3.338596019,1.717969434,3.04443171,3.333399855,3.276525863,3.302534055,3.291504478,2.29611695,3.901419224,3.340035333
330,366,BON,3,8,Consumer Defensive,Cayman Islands,15.31,2.925338587,3.519015502,2.838789653,3.106342763,3.347819839,2.478256206,2.703545609,2.907067797,3.146965938,3.467722826,3.459706784,3.701656559,3.476680388,2.926532883,3.803836285,3.596548014,3.695296106,3.349943108,3.623807165,3.466243131,3.578694486,3.458153857,3.48282799,3.224364762,3.728469019,2.83971452,3.609020252,3.362155042,3.064496775,3.701088043,3.32078084,3.237863844,3.347121512,3.01484463,3.66993414,3.432990827,3.566039283,3.756991135,3.622384961,3.297754995,3.93211577,3.878809786,3.777059415,3.321244414,3.362258388,3.992704335,3.712602562,3.278275764,3.468234081,3.158997416,3.276454092,3.346634212,3.193425765,2.870011312,3.590637447,3.969511494,3.011697255,3.368430856,3.047502182,3.381287048
331,367,BOX,8,35,Technology,United States,32.33,25.96703034,25.57219588,24.00144676,24.12953758,23.79963978,24.73468681,23.7837862,23.11898999,23.4150455,24.34530195,23.69486973,22.20570863,22.42558141,23.71091216,23.08410132,22.77931642,22.86221482,21.04449519,22.16961751,22.32419327,22.35366316,22.10246093,21.88678905,21.57628862,23.1430122,21.01135626,21.91629941,22.39565867,21.02952226,22.41648781,22.30676532,20.95232784,22.01929275,20.69571454,22.28072167,21.92618501,22.3176048,20.43114073,22.18620721,20.45178102,20.27264156,20.79591178,20.28939891,19.5883786,19.05636165,20.29484851,19.35353868,19.35024541,19.49376394,20.57429698,21.03730934,20.01214724,19.30855244,20.14942802,19.72736093,19.20672302,20.00648952,19.31027712,17.67374346,18.6296755
332,368,BPMC,5,35,Healthcare,United States,123.64,59.15802314,59.65606992,52.10967584,52.99884506,48.19651322,52.01575869,51.4786203,49.55080222,50.69475043,50.31996621,47.9629695,46.83478468,47.45215502,45.96262799,53.16247785,45.03047973,47.42652384,46.25009079,45.09064448,50.30945359,47.07685125,41.80353717,44.65704413,43.85465835,45.56566151,38.37436767,48.19265896,47.18917008,42.39927798,47.85727587,47.19524256,46.68750854,48.24250269,47.36602746,47.48372235,50.33219961,44.24708151,48.79252669,46.80073382,50.9064509,48.97908973,48.89568889,47.78883883,44.05730536,45.85872146,47.30438144,50.40619695,45.50775184,46.51805016,46.6217577,46.26001753,44.74304641,44.77849379,46.56368958,49.23549001,47.95834881,45.19541323,49.65090239,42.36911085,39.17000297
333,369,BPTH,5,35,Healthcare,United States,1148,24.5600505,46.17154627,21.19118397,15.20644628,-20.58113934,38.41673572,-0.113061354,66.85132615,56.52900462,10.13522311,39.86357208,13.11060517,32.5603569,-16.86188824,26.91699718,-6.728936031,24.77679883,30.86799048,-18.18412061,66.54570083,62.74745177,11.46584623,38.61395694,19.49016164,46.39576159,83.99453133,23.99958061,64.58048521,73.66798449,58.96283661,92.55948162,29.45195444,81.3372367,60.91250239,80.97625464,124.0483494,93.73097122,89.01008129,94.06222212,69.74243288,74.78242379,32.02087672,160.3260543,86.06004256,94.43001258,76.77808905,83.47746927,129.3525208,133.0562392,98.79896981,100.5374212,106.6390479,116.2693075,135.41795,70.19974183,134.131094,132.0801575,140.7611756,161.4633651,116.2428437
334,370,BPTS,5,13,Healthcare,France,17.02,1.193971816,0.856914252,2.074934675,0.9340507,0.910096249,1.949068491,1.768678291,1.457968379,2.471775462,1.768499491,2.172748199,1.938017857,1.718773417,1.710942715,1.939149753,2.21037493,1.819767814,2.310917635,1.889324515,1.73600015,2.149364134,2.299115532,1.661141316,2.05196705,1.861495291,2.070081953,2.424185864,2.434253475,1.864529828,2.103351024,2.311824572,2.100915532,2.330189288,1.799883421,1.922176131,2.282532227,2.465851712,3.162565577,2.453930916,2.457255338,3.196530322,2.940912021,2.305490975,2.681350979,3.108021273,2.894039147,2.457694097,2.767170919,2.390013153,2.523243129,2.838395917,3.313538652,2.872526274,2.373941395,2.780255313,2.524470893,2.692402627,2.571350868,2.938453958,2.252253056
335,371,BRC,6,35,Industrials,United States,59.862396,43.94173701,43.78605468,44.97839535,45.10069118,44.90203494,43.16710395,42.84004333,42.78580499,41.85897919,41.15198617,38.90913945,40.46136705,40.80792722,40.20619604,40.10669665,37.97892397,38.54372913,39.22972758,37.4507808,37.93224282,36.2558283,37.3077366,36.80892303,37.94178743,33.3831946,35.60898235,36.47500812,35.77945079,35.27407552,34.89752924,34.95323405,35.72854861,36.02505579,35.5680244,35.08953459,35.37692891,33.53145533,35.05143823,34.79022289,34.04916901,35.6374556,32.80197629,35.34261114,35.27969881,31.76891457,32.39007394,31.28628579,32.5734267,30.67287629,32.87942497,29.66856078,30.32952383,31.63532578,31.77373861,31.90922563,31.51855332,32.0435102,30.85061647,30.6407636,28.78624674
336,372,BRMK,7,35,Real Estate,United States,10.721396,6.396208435,6.598145377,6.617171664,6.568472601,6.888666098,6.594226114,6.586997876,6.556248948,6.498571941,5.916866532,6.353887041,6.172182264,6.240269952,6.191023228,6.441951276,5.858783093,6.259578697,6.386611257,5.961131262,6.051974704,5.951227982,5.685093857,5.893030793,5.81217818,5.811805617,5.765320845,5.804781234,5.903017149,6.069558666,5.828605471,5.756369102,5.865105165,5.464828466,5.795581542,6.129912632,5.294033145,5.810653419,5.708116731,5.36289951,5.640722407,5.770060641,5.39498532,5.897149438,5.815463511,5.325658204,5.496734704,5.655633883,5.618121941,5.572087696,5.125152723,5.322197136,5.622058458,5.182490397,5.639641143,5.548011036,5.258204448,5.325325901,5.244918064,5.810870694,5.490180659
337,373,BRSP,7,35,Real Estate,United States,22.670082,8.042286751,7.918373113,7.580118008,7.345926118,7.488757822,7.395555217,7.713192393,7.741404302,8.3600577,8.059941406,7.547446324,8.883385691,7.846340419,7.66003993,8.056028208,8.18290985,8.565832292,8.053779741,8.657720138,7.34649364,8.063208034,8.55427309,7.101905292,7.932584803,8.670183996,8.045854706,8.060340698,8.161328485,8.541210632,7.921736355,7.728863424,7.992730619,8.177897417,8.496610181,8.190501804,8.353532551,7.882605057,7.126065502,7.459687198,7.573934049,7.978554062,8.001990682,8.02638736,7.770039827,7.80858874,8.176849528,7.69291903,8.48535028,8.203710872,8.255563439,7.626283198,7.797210605,7.138744883,8.486871103,8.070055454,6.992841806,8.055609323,7.839274098,7.453989009,7.8310903
338,374,BRT,7,35,Real Estate,United States,25,21.22839838,20.14823258,20.76910585,19.79730874,20.32428235,20.9095329,20.57710439,20.58627009,19.04492825,20.04423887,19.48917806,19.12002712,19.1669777,19.28528249,18.26783866,18.79885197,18.48004609,18.73638183,19.04936433,17.04286188,17.83167571,18.21418852,18.14190745,17.86033958,18.09819192,16.80624336,17.68635958,16.93691313,17.31491238,17.28684306,17.3318103,16.31852835,17.0408994,16.26643687,16.31756276,16.32256508,15.43641388,15.46045095,14.65335339,15.37194252,16.29662514,14.7010833,14.97096568,15.12657702,13.92418742,15.04357755,14.9335593,14.63824958,13.99314106,15.71015567,15.38513154,14.44174051,14.69304562,13.9916718,14.23362941,13.98916692,13.03222626,14.00738806,13.98139894,14.0574649
339,376,BRX,7,35,Real Estate,United States,26.85,19.31128379,20.3571528,21.09477012,19.44812788,20.09752399,19.97043584,19.67629953,18.71735381,19.10398276,19.18447571,19.15780049,18.47942622,18.90459883,19.59289868,18.58716412,18.43393688,18.3062918,18.57472593,18.32817386,18.68104429,17.61194249,18.28570445,17.44626106,17.35164151,17.68830805,17.97699824,17.2080662,16.77694657,17.70544016,18.13275408,16.98224872,17.12407481,17.06561916,17.04364428,16.65286714,16.63276311,17.38346036,17.20007068,17.29140143,16.7392175,14.92095001,17.52473112,16.67075944,15.96824176,16.63183008,17.3648783,15.21137342,15.54135675,15.76887864,15.31813669,14.50572699,15.87136087,16.12901481,15.92985013,14.58762668,15.65114474,15.37992434,14.79091235,14.86000416,15.18191514
340,378,BSGM,5,35,Healthcare,United States,11.84,1.021102695,0.94120472,1.028600783,0.558760115,0.711904753,0.89149405,0.334748851,0.923674307,0.512445894,0.73283682,0.823992558,0.997766156,0.723813144,0.621730274,0.803789763,0.959971905,1.068519073,0.356088647,0.602909189,0.921256337,0.819581637,0.394944035,0.660741097,0.764251328,1.071903524,0.514766299,0.820677266,0.688483969,0.355628606,0.861434832,0.672505609,0.582715129,0.430990397,0.473856474,0.786416903,0.852424917,0.45739355,0.837637458,0.623435732,0.855642467,0.81776,1.003907499,1.231497288,0.535296899,0.792767668,0.733336469,0.770816278,0.850984015,1.313057938,0.825925345,0.998507338,0.637378093,0.834105511,0.477138067,1.138123255,0.545170878,0.835154033,0.770630145,1.183723288,0.687233611
341,379,BSX,5,35,Healthcare,United States,47.1,34.83609779,35.13647609,35.047412,35.6067373,37.68294831,35.63624847,33.72219166,35.20543655,32.56605132,34.50970352,34.65272262,33.30975965,33.13177745,35.75351268,33.51094202,33.87612024,32.8806125,34.9172928,30.68315642,33.36231939,32.07062196,32.15682533,31.95209162,31.73657477,30.39835065,32.92114543,30.52266419,29.07092932,31.32099568,29.99657544,29.38797503,28.6464312,31.20607844,26.83595544,27.73920709,29.5315528,27.07376288,26.18326514,28.02724416,28.50521724,29.55889106,25.57509425,27.50189095,26.66189234,27.9658524,26.33143297,26.97128794,26.90125507,27.19376709,26.17479528,26.84601147,26.0797655,26.16560111,26.91027237,24.74339706,25.8973308,25.45979521,25.79114732,26.4092114,25.43317003
342,380,BSY,8,35,Technology,United States,71.17,34.10461773,36.47538772,35.16895759,35.3053399,34.04853766,35.1563417,34.01450147,33.12512124,33.32166236,35.87355782,31.4249662,33.36540439,33.25284762,32.57156389,34.827637,33.40944973,35.21978599,36.06590991,33.78148922,34.68106525,32.55616945,32.24265133,31.66796002,32.47308017,29.11635303,34.75809686,29.93944255,33.07811495,31.14463161,32.09053945,33.2481856,30.34993634,30.61655633,31.11028575,32.99931015,30.3612181,29.22059111,33.93450466,28.65607227,28.20090744,30.74542807,28.03764954,29.57838575,35.28514769,28.94669597,30.05786184,31.00352788,29.16872765,29.41766249,28.95805198,28.38901746,30.31009701,30.6511758,28.21972947,29.18501505,28.68398504,26.71521411,26.93513112,28.08568454,27.66358658
343,381,BTAI,5,35,Healthcare,United States,64.63,12.64201631,14.14803926,13.1025208,11.27499885,11.41554523,12.40384817,12.34434539,11.03651001,14.17397163,11.66926489,12.57840799,14.37803196,13.78545314,12.92740434,12.7630761,14.27000336,10.56599064,12.53173126,13.82849045,11.649082,14.90401696,13.54371589,13.74420808,10.69997665,12.42723999,12.51966698,12.33674201,13.50585504,12.95716199,13.15688854,12.86645021,12.07168133,13.11378188,13.47579209,15.03081949,11.78012585,12.67872246,13.99448961,13.31761493,13.41387876,12.30452181,12.42508466,12.49381743,15.21356244,13.66858748,13.11447144,14.2672673,11.34052077,14.00846171,14.44709314,16.04477359,12.66822508,12.86142592,14.88787893,11.88460268,12.51464172,13.85923717,10.92329437,14.16424663,15.34804442
344,382,BTCY,5,35,Healthcare,United States,4.74,1.401547433,1.2882343,1.44979765,1.487905748,1.502878073,1.562895357,1.515650792,1.440469206,1.503383653,1.386774006,1.484473198,1.458608506,1.492402291,1.477825361,1.498542852,1.411803834,1.393130559,1.38362257,1.585842685,1.548180413,1.427356467,1.474528282,1.183810142,1.413771062,1.489250007,1.498989102,1.448782958,1.355566748,1.508456267,1.45493143,1.359907619,1.228348673,1.351608841,1.440871806,1.446605954,1.522420115,1.426243315,1.582399117,1.546950295,1.384690518,1.280058562,1.479742159,1.336447647,1.830690749,1.388130414,1.34553213,1.432847502,1.413613413,1.420461279,1.482235875,1.487716032,1.471765319,1.395394299,1.475877203,1.312955326,1.472832279,1.396968534,1.412827708,1.464337004,1.366579188
345,383,BTI,3,34,Consumer Defensive,United Kingdom,52.706867,42.30455915,40.07474526,44.51519687,40.61652856,42.01665901,40.65053296,42.3696023,41.86477647,40.78166854,39.41660748,40.34587567,41.54137341,42.29630623,42.26387262,37.27278476,36.87527196,38.18932329,37.81929299,35.77724156,38.33462109,35.94732638,34.92196686,38.12196166,35.34010723,35.9709196,35.80886464,35.71284243,34.92609803,36.32057051,36.75329721,33.37079895,32.12221489,33.13250741,36.02874341,33.83210455,34.84186615,36.23642659,34.34171184,34.73897017,35.46054576,35.4442724,35.73104471,35.07558355,34.89810346,32.56911637,35.05191179,35.4829012,35.24418241,34.12920635,32.99956856,35.58965188,31.99151284,33.4156889,34.68846623,33.87374297,32.5826,35.52942163,35.18496374,32.21807374,33.07299343
346,384,BTMD,5,35,Healthcare,United States,10.1,3.541555795,3.767324641,3.364971516,3.632894993,3.481330723,3.754978082,3.529692647,3.752201626,3.737280282,3.928139952,3.604363477,3.858966047,3.776599461,3.617204586,3.697861773,4.088608205,3.629546329,4.268770513,3.694722307,3.673751697,4.004041585,3.426950535,3.529197195,4.059676957,3.863393506,3.445953786,4.067532846,3.686490765,3.618446526,3.748685604,3.693832842,3.927978614,3.747739249,3.838012293,3.535043886,3.904699007,3.994678572,3.980505222,4.000152019,4.062286055,3.87030274,3.723237568,3.632454023,4.142409563,3.975490505,4.216672835,3.528669235,3.864617988,3.685884845,3.932829285,3.586062768,3.839963397,3.710670373,3.85531939,3.74473674,3.806811178,3.947924006,3.627259907,3.493314573,3.525615254
347,385,BTRS,8,35,Technology,United States,19.33,5.146964761,4.878514301,4.682777096,5.320561526,5.525907727,4.651600282,4.589172341,5.049099326,4.481671699,5.114631757,4.987358647,4.39640367,4.922200668,5.010428303,4.735255579,5.068505696,4.999785821,4.987350582,4.790340818,5.165780073,5.157393517,4.949535035,5.320294802,5.107793124,6.022239442,4.7349468,5.614850852,5.423234915,5.798925916,5.889622625,5.206326234,5.547665075,5.130112725,5.856788432,6.259237146,6.163104557,6.041232187,5.448945316,6.064909606,6.189325364,5.781748972,5.829100929,5.794353578,6.076943894,5.578314776,5.976502235,6.19344548,6.356684347,6.062199154,5.770876059,5.849620283,5.630687837,6.118946958,6.18418386,6.997064013,6.58323198,6.696315114,5.914871587,6.342937953,6.566509562
348,386,BTTX,5,35,Healthcare,United States,17.14,1.353697003,1.159582132,2.136498217,1.255879862,1.594030382,2.064120526,0.626133126,1.916705347,1.734533766,1.491495639,1.485915786,1.718924634,1.478456401,1.824302811,2.358200757,1.932990793,2.023250984,2.069099153,1.556105159,1.558683226,1.806858588,1.929917749,2.363303256,1.884537484,1.693500509,1.899984944,2.51857753,2.513796076,1.885155311,2.322062865,2.320349091,1.955506356,2.077391416,2.184584508,1.967548489,2.328830355,2.174190509,2.345567104,1.884433534,1.984229559,2.175652197,1.558760104,1.182492041,2.475252005,2.321279535,1.888439575,1.683979743,1.429439922,1.084330358,1.396599576,2.280898329,2.071709146,1.627826968,2.001299357,2.422972971,2.33946469,2.179565015,2.182486604,1.808286563,2.444677109
349,387,BVS,5,35,Healthcare,United States,19.21,7.540356919,7.46217997,7.641065854,6.921688268,7.036701753,6.845874609,6.601477824,6.87560467,6.815516513,7.101194172,7.155991832,7.139002817,6.902821444,6.790165525,6.43306244,6.75511577,6.742251636,6.520548282,6.265064411,7.233635209,6.783793571,7.302615476,6.629247635,7.678514967,6.194076377,6.80122055,6.338682522,7.103289531,6.419175816,5.916785881,6.572511481,6.443172836,6.452243567,6.858945416,6.39797032,6.21133962,6.793123073,6.153137287,5.895605002,6.067340901,6.553587407,6.305140166,6.295134538,5.697247159,6.252816862,6.085516141,6.512233826,5.910995589,5.830194288,5.699503964,5.973479097,6.159864193,5.906562702,6.056397513,5.985206241,5.593526288,5.536566858,6.14947327,5.731616208,5.51132808
350,388,BVXV,5,19,Healthcare,Israel,51.1,-0.065818729,1.221348936,1.756032189,1.886774943,1.313640403,3.058883426,0.857619056,1.978043784,2.374349229,2.034658303,2.254778839,1.703628103,5.160153317,3.66291244,4.510075845,3.665416847,4.930229883,3.511604843,4.874147616,1.698659646,4.28312587,6.478140645,5.607673083,4.357217175,4.489174822,5.296892866,6.975013749,5.238919921,3.491111957,5.610922188,4.342825021,6.648651233,6.022905874,6.039801674,5.987704833,5.498361701,6.511377908,7.369440699,4.367620096,5.872802889,6.110232691,6.389142446,7.579580918,5.955167341,6.368924443,6.395182262,5.116993608,8.579699697,7.64669887,7.560103044,5.607451501,7.577271442,5.399294858,6.661833444,7.769187133,6.737667707,7.102764389,6.431558982,7.327252598,7.888609801
351,389,BW,6,35,Industrials,United States,236.6,6.067255964,16.00948512,10.17099396,6.664505678,-2.150056485,4.415181103,14.65032626,1.579656091,9.078063964,-0.388832117,-2.156800986,10.46340492,-1.671963736,3.689130106,-1.614427466,11.98044521,7.583711004,7.559292596,8.604880633,10.38468852,-1.606635857,12.6939697,6.57347078,3.705421972,13.83233957,9.545620414,1.493997755,5.333956303,12.12498484,16.36173634,9.207679664,15.2450155,15.27337907,10.36010793,14.71501777,15.35368905,19.86967717,13.93525403,25.08334567,14.39661598,17.66780032,17.44539044,20.77987103,24.67211797,20.66614527,19.24893276,30.0507394,29.57932945,27.69369672,15.66731363,24.02254813,31.20000167,23.32444116,22.9044523,24.01214404,27.97537218,22.28964855,26.81783883,37.49778259,24.87517222
352,390,BWAY,5,19,Healthcare,Israel,12.31,5.029130097,4.948575732,5.02273708,4.775437448,4.733717747,4.7647664,4.833508394,5.030184471,4.796547686,5.151642993,4.818170802,5.384664176,5.029066262,4.749893628,4.72560596,5.041745171,5.289470735,4.815816986,5.233744434,5.039486741,4.703826191,5.104210812,5.079726135,4.62027416,4.98604822,5.157379319,4.78119065,4.987958861,4.931485619,4.996197951,4.835285862,4.34409956,4.792703657,4.70981382,4.549766437,4.690129227,4.526556989,4.622957055,4.754094618,4.385378288,4.549312623,4.732237073,4.26032374,4.885567496,4.200263644,4.343095813,4.684202497,4.202724218,4.843005102,4.111262176,4.43132686,4.526715108,4.459279526,4.541496163,4.246429769,4.34377635,4.390426372,4.432425626,4.122191499,4.466587876
353,392,BXMT,7,35,Real Estate,United States,100.83752,27.83300903,31.81176941,28.60557484,28.46928336,30.94279702,29.17526313,29.33153313,34.57010618,29.65942365,24.79285133,28.9698913,28.87864765,26.3619073,28.80138716,25.2410998,27.6666506,25.32539244,32.10545783,26.52081285,27.73766329,27.46371597,31.44702021,28.48318538,25.68992828,29.51146301,27.89780999,29.28530726,27.43422001,28.9495792,26.86995609,30.10574279,27.77156186,25.7727664,31.7660995,27.41590036,31.29585302,29.0159038,29.83068054,30.40731083,33.4018497,28.42941348,31.25600417,34.59502523,30.299178,28.21335818,32.56902978,34.87150292,29.99713213,34.95745743,27.98184718,30.66179652,34.51306763,33.75537751,32.78012651,31.30186942,31.80531425,38.31904448,27.754859,30.12185362,34.49222061
354,393,BXP,7,35,Real Estate,United States,136.2386,89.99754724,85.63163422,85.59312703,86.3338423,85.61472743,85.03191438,86.08353745,82.36337911,81.39111723,81.66002605,77.9930242,79.82762951,81.47442496,79.12018373,74.43872613,74.35139877,74.7800369,76.27281172,70.41753447,75.84244394,74.06326885,72.61919238,73.42660906,77.89586298,68.7538241,73.1805106,66.06103711,75.23789242,74.82534091,73.95639556,71.15690987,72.52907971,71.7134695,73.08304892,75.54109391,70.59801966,70.34101544,69.74519341,72.19888584,73.36831233,62.90564007,65.25766442,72.80022165,64.96138968,63.65658711,70.02168673,65.77618785,66.24404777,64.72771551,61.58186,63.58314167,60.84524556,63.96244399,63.48716603,61.81356496,63.16793883,61.23813745,62.17346751,57.70911023,62.35770842
355,394,BXRX,5,35,Healthcare,United States,323.05,-7.290736368,2.760760741,1.579160454,-5.58610249,4.304952402,3.216143311,15.12150994,10.01810484,-3.089912913,-12.77479189,16.15258689,3.748840646,6.37577117,7.021588464,11.51495258,3.150824586,26.83428406,13.7646144,15.046501,13.96808735,13.85568225,10.90709948,20.14923938,16.1339213,18.93976467,13.31717944,11.31201396,16.92717146,15.97485584,22.25685138,19.03861165,8.926460412,7.947726539,19.76044398,11.83735337,24.85844196,19.6744836,22.61768571,3.438683808,31.59395833,2.097505384,15.36157034,14.83153745,10.84827219,4.544562705,17.64588684,9.165750596,23.54034099,16.81504075,8.757293145,16.78794375,37.61463204,21.40147887,17.90779717,40.77977173,24.89556133,24.39724911,28.67834301,20.8350848,25.96010395
356,395,BYSI,5,35,Healthcare,United States,48.35,0.55260623,1.549583752,-0.383420874,-0.267002823,2.90187855,0.879852509,2.424271744,0.522338877,0.604248521,2.426326528,2.571857376,1.815580258,2.488330995,0.70399559,2.025957111,1.069695215,2.962767727,1.773960081,1.325240566,2.690946213,4.019027957,2.777775234,3.92177588,1.391959796,3.714027305,3.418508054,3.09552084,3.373970689,3.985569997,4.559302783,1.844888303,4.765129141,4.664756703,5.109352962,4.167684209,6.261012396,4.968225633,6.201093693,5.0628624,6.081695054,6.467218442,7.318774267,6.502739831,5.899125504,5.97657183,4.174466724,6.316065037,5.506661097,5.908772613,5.129928177,6.14102225,6.005608258,5.902828726,5.58925735,5.121085835,6.311049838,6.447514277,5.550968631,5.034222952,7.526949361
357,396,BZ,6,9,Industrials,China,42.05,26.55592868,24.65084283,26.72879088,25.72102248,25.93530003,26.40535067,25.48500965,25.49369926,24.98026827,24.36492556,25.9567922,25.60262382,24.79653843,24.66051243,24.10758348,25.44067689,23.50568497,23.26716576,24.45870661,22.9490165,23.33855986,25.09386221,23.09261928,23.64901204,21.58895199,22.68601753,22.80463926,22.21005936,23.96799592,22.08649255,22.31392356,21.0018649,20.20851691,23.33070237,22.07241174,21.14833622,21.21904859,20.91332719,21.09981029,23.1541959,20.29638291,22.40323323,21.91991133,21.70659874,21.24708741,20.26994817,20.92171854,21.07417759,22.09758828,19.81241437,21.79769796,20.33791355,21.21052942,22.24052185,21.30466637,21.78286524,21.99620289,20.86329242,21.28735484,20.28738126
358,397,CABA,5,35,Healthcare,United States,18.67,1.340405725,1.363225742,0.439302646,1.772753046,1.792068519,0.968692349,2.432928021,1.190030532,1.356829817,1.424258841,2.097901983,1.960379289,2.250917061,2.292328662,2.006116139,2.674380193,2.385141081,2.454129165,2.323574942,2.216939367,1.927044526,2.865732154,3.16485866,2.374606305,2.173251217,2.675157497,2.49344505,2.577966136,2.437829153,2.637587902,3.158461621,2.123132365,3.002025739,2.141915076,2.658262127,2.989377441,2.683002869,2.965351129,2.00678383,2.611425812,2.489793335,3.533349382,2.517705055,3.338878469,2.985005455,3.526905883,2.686800363,2.96115775,3.586862887,3.401663422,3.303907862,3.511922892,3.153348776,3.471614929,3.590491232,3.058353562,3.098842358,3.259796285,3.6950731,3.216534066
359,398,CACI,8,35,Technology,United States,308.86,272.8575902,262.1653397,271.2152795,268.3176625,256.3691484,258.2972848,260.9372978,249.5748313,263.6888355,256.0539227,246.2371354,245.1636964,252.9345265,238.7568255,240.5614895,245.6684663,239.180115,237.5167254,231.0632233,229.752486,229.4657766,245.2713183,215.9911524,225.1413872,224.7528365,230.8048277,232.8757297,233.3405877,219.1745215,218.9046384,232.961794,219.7660001,224.0832833,222.4677217,208.7528905,206.9071366,210.2557677,208.227097,200.7890369,207.638067,211.5057537,204.3985857,208.6127575,197.5714078,211.6417814,204.4363436,216.0505967,196.2467897,200.9774212,198.4872615,191.7855074,205.4238839,190.6204075,169.4944125,201.6429611,194.1330856,186.9459468,187.7295836,184.163518,189.0428799
360,399,CADL,5,35,Healthcare,United States,11.9,3.46716935,3.30812088,3.339256105,3.116326019,3.425977382,3.336514679,3.115725955,3.501998585,3.225463864,3.092372409,3.356947348,3.084386453,3.056349429,3.438934433,3.088099614,3.533495906,3.52926496,3.601319429,3.131002048,3.203143051,3.064633644,3.721947148,3.2180457,3.503242335,3.665158486,3.48838118,3.421418741,3.475191125,3.696252927,3.17681011,3.438611349,2.727875675,2.843404093,3.257520464,3.108055282,3.118895087,2.951891515,3.436981389,3.630170724,3.245683035,3.330702358,3.273620757,3.35114744,3.041104901,3.629046845,3.975616673,3.629311413,3.32623167,3.541324043,3.413376752,3.72402361,3.555257085,3.182871392,3.844038853,3.359649408,3.675245729,3.322534469,3.471753171,3.383574292,3.260077119
361,400,CAH,5,35,Healthcare,United States,72.92662,51.76080715,55.44169581,53.97453212,52.64673877,54.77668853,54.04751866,51.24477222,51.98009277,53.03414858,52.28351437,54.05908975,51.22582902,52.18412993,52.64945115,48.04354042,49.35946276,50.53159409,48.6835451,48.63519603,49.47372183,48.87437244,46.53283084,49.2057481,46.97033711,48.11071968,45.67973904,45.22785366,46.28732989,47.29929162,43.018758,44.76882656,42.85090766,41.25179357,41.18405358,45.27258623,43.93295663,43.4834446,43.87161943,43.50407434,42.69146831,40.95544415,42.07713128,42.07364083,43.81095597,46.31843969,41.80014235,43.32234478,44.10686202,42.82204948,42.79544728,40.80082536,42.25912599,40.87912365,42.16463601,42.24342548,38.3571,39.04004203,40.4227046,40.64554152,42.03979256
362,401,CALA,5,35,Healthcare,United States,597,-2.134444568,28.06950298,10.95589383,-10.06111703,7.888773311,0.402434718,5.806394767,31.86250541,-17.93646852,14.98849649,2.416572098,-0.574554395,22.93859655,31.91695778,19.93685714,4.247594353,24.02333838,8.691832412,31.0976635,6.074662339,4.611400444,6.775070574,32.1860171,23.01623188,17.64245594,13.24165257,26.22964256,28.69883223,29.3617572,15.22383999,26.68371185,26.26883831,20.10487576,37.95693465,26.36367849,13.12749029,46.11963116,45.80274698,24.42066902,40.11256725,35.13315291,66.43450351,45.31865372,67.32250156,60.69131255,50.73183002,64.4032369,50.33002469,57.70966919,44.82959649,48.21180864,66.36406504,80.48049398,63.70370936,66.84094365,42.79584789,51.36865859,68.93549636,36.88245212,70.54736137
